File Name,Tan Shift,Sag Shift,Long_0.4861,Long_0.5876,Long_0.6563,Poly,RMS_0.4861,RMS_0.5876,RMS_0.6563,Rel. Ill,Effective F/#
US08773783-4_LensData_21.7_1.5_50,0.7427893035374223,0.7427893035374223,0.7427937506699946,0.743916223936933,0.744390711766472,0.004465663668024676,0.005361095720059242,0.004103277795392568,0.0028151317943292584,1.0,0.0064047284263586335
US08830298-1_LensData_1.7_2.5_1,0.74287719273158,0.74287719273158,0.7428816175872525,0.7439832482442357,0.7443106680635349,0.0009432798074050428,0.00025350436561936263,0.000997068607227554,0.0015230569365171432,1.0,0.01637545031318501
US08830599-1_LensData_21.7_2.6_18,0.7427135322901485,0.7427135322901485,0.7427179579962431,0.7438245201388995,0.7442704025805166,0.0014300401077183527,0.0016257130550999873,0.00021420992943616934,0.0018743507794641832,1.0,0.017370500548709863
US08854747-1_LensData_13_2_21,0.7429790469492396,0.7429790469492396,0.7429834741306004,0.7440744452780047,0.7444808183634593,0.0014579188059216383,0.0012983740391417807,0.0004517499072129325,0.002323478585896356,1.0,0.012312214216494708
US08861085-1_LensData_21.7_2.9_28,0.7426992438984807,0.7426992438984807,0.7427036762144027,0.7439640153495417,0.7445206533187972,0.001902879472055756,0.002487745533264996,0.0007774936374598209,0.001667770854595095,1.0,0.020246159778905367
US08867146-1_LensData_21.7_3_36,0.7425624858809908,0.7425624858809908,0.742566961546959,0.7439256100265366,0.744521391179544,0.0028513968356151595,0.0036331410900426837,0.0024326448958602916,0.001324214840052541,1.0,0.021958678028934482
US08867147-1_LensData_21.7_1.9_18,0.7427188594417827,0.7427188594417827,0.7427233141283125,0.7438610453996576,0.7442722212945605,,,,,1.0,0.010370194418020362
US08934179-1_LensData_2.7_2.2_4,0.7429496537109138,0.7429496537109138,0.7429539968107889,0.7439182201263314,0.744196157098252,0.0003697429913187478,0.00046348871684439403,0.00032712466387083453,0.00021197483328242874,1.0,0.013342238853821298
US08934179-2_LensData_2.8_2.2_4.1,0.7429887946092945,0.7429887946092945,0.7429931896568193,0.7439612313547601,0.7442404598807099,0.0002137950225488335,0.0002960093543358737,0.0001014482879552853,0.0001425379372152296,1.0,0.013288035218385416
US08934179-3_LensData_2.8_2.2_4.1,0.7429944594545371,0.7429944594545371,0.7429988691887423,0.7439648761812939,0.7442433566023978,0.00015071081101328097,0.0001271282224468243,0.00012071178976823999,0.00022455983083177465,1.0,0.013342767202436837
US08934179-4_LensData_2.8_2.2_4.1,0.7429756208900673,0.7429756208900673,0.7429800297083391,0.7439628259667129,0.7442470769067469,0.00039877267587957907,0.0005428351851138862,0.0003026493308660972,0.0001065557736972276,1.0,0.013327629113468437
US08934182-1_LensData_21.7_1.5_51,0.7429507896572738,0.7429507896572738,0.7429551970825777,0.7442263518883536,0.7448193110769569,0.007864115393739901,0.003329866919411586,0.004374771272848421,0.014453602974669012,1.0,0.006415465191132949
