File Name,Tan Shift,Sag Shift,Long_0.4861,Long_0.5876,Long_0.6563,Poly,RMS_0.4861,RMS_0.5876,RMS_0.6563,Rel. Ill,Effective F/#
HandbookCamFig13_LensData_21_2.1_300,0.9493736347727932,0.9493736347727932,0.9493735183728972,0.928173287639587,0.9146757359738404,0.0092820507023841,0.0065192773326598,0.0058949809047798,0.0152050276606481,1.0,0.0103504393333051
HandbookCamFig16_LensData_NA_NA_NA,0.942815187077047,0.942815187077047,0.9428173754002308,0.9189935040792482,0.9046302157641924,0.0073344987348136,0.0092293013061685,0.0053914869926047,0.0052721793407042,1.0,0.0488195210527718
Imaging_Optics_Figure_7_19a_LensData_24_4.4_100,0.9529477011071098,0.9529477011071098,0.9529475684299464,0.9313482384368468,0.91747427574134,0.0050610778568551,0.0049446766803006,0.0046511172525496,0.0057403723232403,1.0,0.0338220081139033
Imaging_Optics_Figure_7_19b_LensData_24_4.4_100,0.9550784610185612,0.9550784610185612,0.9550781788764992,0.9332360613229652,0.9192765311917588,0.0054727555085366,0.0057829057030211,0.0048455041426932,0.0056497158476409,1.0,0.0338956534302516
Imaging_Optics_Figure_7_20_LensData_23_3.4_100,0.9509570490075238,0.9509570490075238,0.9509571669497052,0.9296726434669976,0.9159444905321272,0.0065433217094356,0.0063212947807389,0.0060229788297105,0.0075177163843327,0.996449791600352,0.0296349303924474
Imaging_Optics_Figure_7_24_LensData_24_4.4_50,0.9518555551147816,0.9518555551147816,0.9518556033721752,0.9312175145083714,0.9175122343818134,0.0029797051141722,0.0006776896982564,0.0031199221588775,0.0048338075672469,1.0,0.0350618388408134
Imaging_Optics_Figure_7_28_US1792917_LensData_61.8_4.5_100,0.9519975150777064,0.9519975150777064,0.9519970637184736,0.9309433647312452,0.917316721384307,0.003153365662028,0.0043039892684053,0.0023306901404257,0.0002604269429326,1.0,0.0347664216683081
Imaging_Optics_Figure_7_6_LensData_1_5_100,0.9510320003518972,0.9510320003518972,0.9510320321175924,0.929520643822228,0.9153966901521456,0.0003421078520338,0.0003738812833935,0.0003602656529047,0.0002693733056562,0.9775666678420192,0.0405914118808332
Imaging_Optics_Figure_7_7_LensData_1_5_100,0.951135852641381,0.951135852641381,0.9511358966564704,0.9295937327879058,0.9154058418243692,0.0002001148158458,0.0001221039178104,0.0002391721803562,0.0002711625782009,0.9775938378042612,0.040569792283257
JP1963-002613_Example01_Tale12_LensData_21.6_3.5_28,0.9503369906887388,0.9503369906887388,0.950336990901216,0.9291769592989726,0.915299408786375,0.0043483939689621,0.0050974777619205,0.0041536937349088,0.0028660005730165,1.0,0.0248212699984246
JP1963-026133_Example01_Tale12_LensData_21.6_3.5_28,0.9503369906887388,0.9503369906887388,0.950336990901216,0.9291769592989726,0.915299408786375,0.0043483939689621,0.0050974777619205,0.0041536937349088,0.0028660005730165,1.0,0.0248212699984246
JP1973-071634_Example02P_LensData_21.6_5.6_15,0.9533673351412,0.9533673351412,0.9533673887872762,0.931617825207924,0.9175182562341349,0.0040239222087581,0.0039920422714587,0.0038893639454664,0.0042603290764282,1.0,0.0452894064779286
JP1976-023175_Example02P_LensData_21.6_5.6_15,0.9533673351412,0.9533673351412,0.9533673887872762,0.931617825207924,0.9175182562341349,0.0040239222087581,0.0039920422714587,0.0038893639454664,0.0042603290764282,1.0,0.0452894064779286
JP1976-062037_Example01P_LensData_21.6_2.8_135,0.949949686995478,0.949949686995478,0.9499497212387856,0.929192748807197,0.91582235928238,0.0050823929524989,0.0068609612648108,0.0032535671291892,0.0025229442426529,1.0,0.0178999980574658
